locus_tag	ftype	length_bp	gene	EC_number	COG	product
FCEELOJK_00001	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
FCEELOJK_00002	CDS	2253	pbpX		COG0768	Penicillin-binding protein 2X
FCEELOJK_00003	CDS	318	ftsL			Cell division protein FtsL
FCEELOJK_00004	CDS	951	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
FCEELOJK_00005	CDS	195				hypothetical protein
FCEELOJK_00006	CDS	543				hypothetical protein
FCEELOJK_00007	CDS	243				hypothetical protein
FCEELOJK_00008	CDS	336				hypothetical protein
FCEELOJK_00009	CDS	1002	kdgR		COG1609	HTH-type transcriptional regulator KdgR
FCEELOJK_00010	CDS	1902				hypothetical protein
FCEELOJK_00011	CDS	294				hypothetical protein
FCEELOJK_00012	CDS	819	manZ_1		COG3716	PTS system mannose-specific EIID component
FCEELOJK_00013	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
FCEELOJK_00014	CDS	492	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
FCEELOJK_00015	CDS	1191	ugl	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
FCEELOJK_00016	CDS	435				hypothetical protein
FCEELOJK_00017	CDS	816	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
FCEELOJK_00018	CDS	642				hypothetical protein
FCEELOJK_00019	CDS	1002	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
FCEELOJK_00020	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
FCEELOJK_00021	CDS	216				IS200/IS605 family transposase ISStin10
FCEELOJK_00022	CDS	3204		4.2.2.1		Hyaluronate lyase
FCEELOJK_00023	CDS	477	bsaA			Glutathione peroxidase BsaA
FCEELOJK_00024	CDS	2214				hypothetical protein
FCEELOJK_00025	CDS	126				hypothetical protein
FCEELOJK_00026	CDS	177				hypothetical protein
FCEELOJK_00027	CDS	1347	licC_1		COG1455	Lichenan permease IIC component
FCEELOJK_00028	CDS	507				hypothetical protein
FCEELOJK_00029	CDS	315	lacF_1		COG1447	PTS system lactose-specific EIIA component
FCEELOJK_00030	CDS	1974	licR_1		COG1762	putative licABCH operon regulator
FCEELOJK_00031	CDS	315				hypothetical protein
FCEELOJK_00032	CDS	240			COG4095	Sugar transporter SemiSWEET
FCEELOJK_00033	CDS	1410	bglA	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
FCEELOJK_00034	CDS	339				hypothetical protein
FCEELOJK_00035	CDS	393	rpsI		COG0103	30S ribosomal protein S9
FCEELOJK_00036	CDS	447	rplM			50S ribosomal protein L13
FCEELOJK_00037	CDS	318				hypothetical protein
FCEELOJK_00038	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
FCEELOJK_00039	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
FCEELOJK_00040	CDS	1323	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
FCEELOJK_00041	CDS	945	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
FCEELOJK_00042	CDS	708				hypothetical protein
FCEELOJK_00043	CDS	1419	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
FCEELOJK_00044	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
FCEELOJK_00045	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
FCEELOJK_00046	CDS	990	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
FCEELOJK_00047	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
FCEELOJK_00048	CDS	912	manZ_2		COG3716	PTS system mannose-specific EIID component
FCEELOJK_00049	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
FCEELOJK_00050	CDS	723	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
FCEELOJK_00051	CDS	231				hypothetical protein
FCEELOJK_00052	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
FCEELOJK_00053	CDS	153				hypothetical protein
FCEELOJK_00054	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
FCEELOJK_00055	CDS	264				hypothetical protein
FCEELOJK_00056	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
FCEELOJK_00057	CDS	2082	fus			Elongation factor G
FCEELOJK_00058	CDS	471	rpsG		COG0049	30S ribosomal protein S7
FCEELOJK_00059	CDS	414	rpsL		COG0048	30S ribosomal protein S12
FCEELOJK_00060	CDS	3771	glgX_1	3.2.1.196		Glycogen debranching enzyme
FCEELOJK_00061	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
FCEELOJK_00062	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
FCEELOJK_00063	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
